date,year,price,returns
729629,1997,913.700012,0.000744495072585671
729630,1997,903.669983,-0.0110380724506474
729631,1997,899.469971,-0.00465856195629399
729635,1997,927.580017,0.0307733937274675
729636,1997,927.859985,0.00030178071166187
729637,1997,930.869995,0.00323878418443613
729638,1997,929.049988,-0.00195708159226893
729641,1997,931.200012,0.00231154410142764
729642,1997,933.619995,0.00259540797434799
729643,1997,919.030029,-0.0157507002817789
729644,1997,912.590027,-0.0070320572402176
729645,1997,923.909973,0.0123278947605918
729648,1997,919.77002,-0.00449097454427161
729649,1997,945.640015,0.0277383022714268
729650,1997,943,-0.00279568017041232
729651,1997,947.289978,0.00453897065021192
729652,1997,950.51001,0.00339343988867657
729655,1997,955.429993,0.00516280042452699
729656,1997,951.929993,-0.00366999827417391
729657,1997,944.47998,-0.0078570050059934
729658,1997,937.909973,-0.00698052352856671
729659,1997,945.219971,0.00776370716301944
729662,1997,953.340027,0.00855396249865237
729663,1997,947.280029,-0.00637688581314144
729664,1997,955.409973,0.00854578882447665
729665,1997,960.460022,0.00527181980940483
729666,1997,965.030029,0.00474685971899103
729669,1997,972.690002,0.00790621222708499
729670,1997,983.119995,0.0106657516738657
729671,1997,973.840027,-0.00948413606385845
729672,1997,970.619995,-0.00331200940832321
729673,1997,966.97998,-0.00375724538512223
729676,1997,968.099976,0.0011575709020093
729677,1997,970.280029,0.00224935659010139
729678,1997,965.719971,-0.00471081243075488
729679,1997,955.25,-0.0109008207675352
729680,1997,944.159973,-0.0116774716149992
729683,1997,955.609985,0.0120542496176625
729684,1997,972.280029,0.0172939943181873
729685,1997,968.48999,-0.00390571142469209
729686,1997,950.690002,-0.0185501083750363
729687,1997,941.640015,-0.0095649869910952
729690,1997,876.98999,-0.0711274734610532
729691,1997,921.849976,0.0498869160858115
729692,1997,919.159973,-0.00292231436970614
729693,1997,903.679993,-0.0169848724334258
729694,1997,914.619995,0.0120333653225035
729697,1997,938.98999,0.0262961458733848
729698,1997,940.76001,0.0018832509888389
729699,1997,942.76001,0.0021236840919503
729700,1997,938.030029,-0.00502979160227301
729701,1997,927.51001,-0.011278375476885
729704,1997,921.130005,-0.00690240423070421
729705,1997,923.780029,0.00287279680169483
729706,1997,905.960022,-0.0194788002055812
729707,1997,916.659973,0.0117414205424362
729708,1997,928.349976,0.012672191217133
729711,1997,946.200012,0.0190451848781947
729712,1997,938.22998,-0.00845887568846493
729713,1997,944.590027,0.00675589930728204
729714,1997,958.97998,0.0151191992549515
729715,1997,963.090027,0.00427669465676761
729718,1997,946.669983,-0.0171963477598718
729719,1997,950.820007,0.00437423189481834
729720,1997,951.640015,0.00086205023106789
729722,1997,955.400024,0.00394329830032358
729725,1997,974.77002,0.0200714401752036
729726,1997,971.679993,-0.00317504130618573
729727,1997,976.77002,0.00522470532454467
729728,1997,973.099976,-0.00376440310529613
729729,1997,983.789978,0.0109256101149713
729732,1997,982.369995,-0.00144442290188262
729733,1997,975.780029,-0.00673083348936032
729734,1997,969.789978,-0.00615765035987259
729735,1997,954.940002,-0.0154310171520926
729736,1997,953.390015,-0.00162444370421966
729739,1997,963.390015,0.0104342601357219
729740,1997,968.039978,0.00481505620278799
