date,price,logreturn
712515,20.02,0.00049962529143248
712516,19.959999,-0.0030015531039582
712519,19.959999,0
712520,20.08,0.00599407404041215
712521,20.049999,-0.00149519094626311
712522,19.610001,-0.022189412674621
712523,19.77,0.00812594597988116
712526,19.610001,-0.00812594597988127
712527,19.530001,-0.00408789511078101
712528,19.559999,0.00153481739006252
712529,19.73,0.00865370655259843
712530,19.85,0.00606368709867554
712533,19.360001,-0.0249948736318772
712535,19.559999,0.0102774799806034
712536,19.790001,0.0116901966631184
712537,19.940001,0.00755100453909819
712540,20.01,0.0035043339114998
712541,19.860001,-0.00752443962614957
712542,19.82,-0.00201618006765064
712543,19.719999,-0.00505823043729298
712544,19.860001,0.00707441050494365
712547,19.93,0.00351842525521071
712548,19.879999,-0.00251198329808743
712549,20.16,0.0139862922765519
712551,20.32,0.00790517950711325
712554,20.18,-0.00691360778481823
712555,19.559999,-0.0312054014435372
712556,19.370001,-0.00976108443679642
712557,19.51,0.00720162558989067
712558,19.66,0.00765896008400052
712561,19,-0.03414713555258
712562,19.309999,0.0161840654873424
712563,19.450001,0.00722407682455292
712564,19.4,-0.00257405540905332
712565,19.4,0
712568,19.719999,0.0163602323952666
712569,19.68,-0.00203040684044168
712570,19.67,-0.000508259223139534
712571,19.43,-0.0122763690116191
712572,19.33,-0.00515997016910922
712575,19.85,0.02654571391296
712576,19.959999,0.00552621364991682
712577,19.969999,0.000500876569493646
712578,19.98,0.000500675867797496
712579,20.07,0.00449438958783927
712583,19.92,-0.00750191065179455
712584,20.299999,0.0188965846302045
712585,20.379999,0.00393314194020758
712586,20.43,0.00245043010266659
712590,20.77,0.0165052290584903
712591,20.690001,-0.00385909779804268
712592,20.870001,0.00866222891479827
712593,20.870001,0
712596,21,0.00620966871864637
712597,21.120001,0.00569806846312128
712598,20.85,-0.0128665579417338
712599,21.190001,0.0161754712274677
712600,21.110001,-0.00378251024113583
712603,21.299999,0.00896011653587904
712604,21.459999,0.00748366483720736
712605,21.549999,0.0041850795418146
712606,21.4,-0.00698484811823768
712607,21.360001,-0.00187086111933336
712610,21.18,-0.00846272073521202
712611,21.26,0.00377003274054161
712612,21.16,-0.00471476592370335
712613,21.030001,-0.00616256972437393
712614,21.26,0.0108773356480773
712617,21.67,0.0191014426344658
712618,21.74,0.00322506614479552
712619,21.66,-0.00368664012021874
712620,21.77,0.00506563367361158
712621,21.959999,0.00868969585753217
712624,22.200001,0.0108697628192896
712625,22.120001,-0.00361011206118823
712626,21.99,-0.00589441729541984
712627,22.09,0.00453721286535596
712628,22.17,0.00361500619619439
712632,22.18,0.000450958294000687
712633,22.120001,-0.00270876006013144
712634,22,-0.00543976850377368
712635,22.129999,0.00589165551711334
712638,21.83,-0.0136489383135766
712639,21.790001,-0.00183397571271371
712640,21.860001,0.00320733364490679
712642,21.92,0.00274093358576917
712645,21.93,0.000456100349981951
712646,21.76,-0.00778214044205485
712647,21.799999,0.00183650193574057
712648,21.85,0.00229099761811665
712649,21.93,0.00365464088819761
712652,21.790001,-0.00640436758065808
712653,21.790001,0
712654,21.860001,0.00320733364490679
712655,21.950001,0.00410865658522017
712656,21.950001,0
712659,21.700001,-0.0114548784499037
712660,21.41,-0.0134542040277707
712661,21.25,-0.00750120723116563
712662,21.290001,0.00188063050536976
712663,21.639999,0.0163058818917631
712666,21.559999,-0.00370370810895265
712667,21.52,-0.00185696436502251
712668,21.639999,0.00556067247397514
712669,21.73,0.00415038650077939
712673,21.530001,-0.0092464364452494
712674,21.51,-0.000929414543450147
712675,21.26,-0.0116905703658369
712676,21.33,0.00328715956945718
712677,21.48,0.0070077371574048
712680,21.32,-0.00747667034302014
712681,21.26,-0.00281822638384189
712682,21.4,0.00656354911400385
712683,21.690001,0.0134604489151717
712684,21.719999,0.00138207808224057
712687,21.68,-0.00184327245377256
712688,21.65,-0.00138472212294662
712689,21.639999,-0.000462046680940021
712690,21.83,0.00874176279429369
712691,22.09,0.0118398468701733
712694,22.040001,-0.00226598777526228
712695,22.09,0.00226598777526227
712696,22.129999,0.00180909144340321
712697,22.040001,-0.00407507921866559
712698,22.040001,0
712701,22.049999,0.000453526884616474
712702,21.959999,-0.00408998543739185
712703,21.969999,0.000455269775916136
712704,22.16,0.00861102099917876
712705,22.389999,0.0103255240687835
712708,22.43,0.00178496258425031
712709,22.530001,0.00444845029729928
712710,22.620001,0.00398671606722222
712711,22.809999,0.00836447755923666
712712,22.77,-0.00175511238022664
712715,22.629999,-0.00616746461933258
712716,22.610001,-0.000884084938220528
712717,22.639999,0.00132587864727467
712718,22.51,-0.00575855424672893
712719,22.33,-0.00802858906657455
712722,22.18,-0.0067400839298455
712723,21.76,-0.0191175599344791
712724,21.690001,-0.00322205104476455
712725,21.91,0.0100917826643977
712726,21.51,-0.0184252103277365
712729,21.459999,-0.00232725267540989
712730,21.360001,-0.0046706296957564
712731,21.16,-0.00940745391837378
712732,21.049999,-0.00521209436764765
712733,21.030001,-0.000950475356726367
712736,21.209999,0.00852268416329336
712737,21.35,0.00657901824561547
712739,21.52,0.00793099561895007
712740,21.48,-0.00186046565291968
712743,21.24,-0.011236073266926
712744,21.33,0.0042283361095211
712745,21.48,0.0070077371574048
712746,21.559999,0.00371743001794229
712747,21.49,-0.00325198900418712
712750,21.610001,0.00556850613924733
712751,21.52,-0.0041734815000826
712752,21.549999,0.00139303485245985
712753,21.84,0.013367380730661
712754,22.040001,0.00911587878005917
712757,22.049999,0.000453526884616474
712758,22.02,-0.00136142524684615
712759,21.91,-0.00500797768715877
712760,21.780001,-0.00595099018887962
712761,21.549999,-0.0106163932724522
712764,21.290001,-0.0121382442702478
712765,21.299999,0.000469499891225791
712766,21.370001,0.00328109035860545
712767,21.1,-0.0127150756436061
712768,20.959999,-0.00665722873910424
712771,21.1,0.00665722873910438
712772,21.23,0.00614223523314381
712774,21.639999,0.019128132052394
712775,21.639999,0
712778,21.73,0.00415038650077939
712779,21.629999,-0.00461260053545696
712780,21.68,0.00230898283856419
712781,21.799999,0.00551974735203724
712782,21.98,0.00822302505199268
712785,21.73,-0.011439154707137
712786,21.92,0.00870566781147665
712787,21.879999,-0.00182653022987449
712788,21.84,-0.00182978097323608
712789,21.879999,0.00182978097323602
712792,22.1,0.0100046766737669
712793,22.440001,0.0152675166940671
712794,22.32,-0.00536198770466416
712795,22.469999,0.00669790418034387
712796,22.530001,0.00266675713596211
712799,22.629999,0.00442861662689945
712800,22.4,-0.0102154565953215
712801,22.51,0.00489869605764674
712802,22.82,0.0136776895152886
712803,22.85,0.00131377290628424
712806,23.01,0.00697778670706074
712807,23.030001,0.000868853206942198
712808,22.93,-0.0043516603844037
712809,22.84,-0.00393271208200357
712810,22.790001,-0.00219149765132328
712813,22.799999,0.000438604964258904
712814,22.700001,-0.00439552356052551
712815,22.790001,0.00395691859626679
712816,22.870001,0.00350416462360706
712817,22.940001,0.00305610353310944
712820,22.93,-0.000436058423389697
712821,22.83,-0.00437063632810894
712822,22.75,-0.00351031514474466
712823,22.9,0.00657176516323452
712824,22.879999,-0.000873787754891392
712827,22.85,-0.00131200546508882
712828,22.9,0.00218579321998023
712829,23.08,0.0078295310797048
712830,23.24,0.00690849034381161
712831,23.280001,0.00171973383485203
712835,23.280001,0
712836,23.42,0.00599569235100878
712837,23.469999,0.00213260908577584
712838,23.530001,0.00255327798286056
712841,23.620001,0.00381760786801012
712842,23.5,-0.00509343195610458
712843,23.6,0.00424629088145122
712844,23.709999,0.00465014586945186
712845,23.690001,-0.000843797518419375
712848,23.620001,-0.00295920727637911
712849,23.59,-0.00127095968663415
712850,23.59,0
712851,23.57,-0.000848176471543945
712852,23.4,-0.00723869458438406
712855,23.299999,-0.0042827047104567
712856,23.379999,0.00342759561912273
712857,23.4,0.000855109091333803
712858,23.27,-0.00557104504945536
712859,23.26,-0.000429830223681951
712862,23.469999,0.00898782016482875
712863,23.639999,0.00721718298136505
712864,23.790001,0.00632521611262159
712865,23.719999,-0.00294683437832589
712866,23.780001,0.00252640134377162
712869,23.75,-0.00126240283412922
712870,23.65,-0.00421941554270832
712871,23.610001,-0.00169272148558685
712872,23.700001,0.00380469688282234
712876,23.85,0.00630912699917292
712877,23.77,-0.0033599359622477
712878,23.690001,-0.00337122098950568
712879,23.67,-0.000844636856704277
712880,23.32,-0.014897062043601
712883,22.75,-0.0247462160853322
712884,22.84,0.00394823939085008
712885,23.030001,0.00828437246640738
712886,22.959999,-0.00304422935685903
712887,22.809999,-0.00655453544148287
712890,22.690001,-0.00527464959184702
712891,22.66,-0.00132308726416758
712892,22.940001,0.0122808996933424
712893,23.1,0.00695046223454525
712894,22.93,-0.00738652065793488
712897,22.82,-0.00480875243588346
712899,22.49,-0.0145665784627054
712900,22.469999,-0.000889724277770182
712901,22.75,0.0123841037035054
712905,22.790001,0.00175674173952675
712906,22.85,0.00262923020372747
712907,22.84,-0.000437732552404276
712908,22.82,-0.000876040353879821
712911,22.73,-0.00395170656947777
712912,22.68,-0.00220215900490054
712913,22.639999,-0.00176526969418144
712915,22.4,-0.0106572503043758
712918,22.43,0.00133838967112283
712919,22.66,0.0102019070677433
712920,22.610001,-0.00220892508176513
712921,22.67,0.0026501340013426
712922,22.879999,0.00922065828586485
712925,23.01,0.00566578124197195
712926,23.139999,0.00563377450304321
712927,23.07,-0.00302960636465544
712928,23.34,0.0116355546727475
712929,23.379999,0.001712286413912
712932,23.42,0.00170944489724952
712933,23.299999,-0.00513704051637233
712934,23.370001,0.0029998736874682
712935,23.389999,0.000855346502106109
712936,23.370001,-0.000855346502106166
712939,23.41,0.00171009016215221
712940,23.49,0.00341151716800191
712941,23.57,0.00339991827721837
712942,23.57,0
712943,23.51,-0.00254885439606151
712946,23.540001,0.00127528176103521
712948,23.440001,-0.00425713694208641
712949,23.65,0.00891910756701492
712950,23.690001,0.00168994544465506
712953,23.77,0.00337122098950558
712955,23.799999,0.00126125728851878
712956,23.879999,0.0033557079877322
712957,23.92,0.00167368243407742
712960,23.91,-0.000418147612197652
712961,23.82,-0.00377121754307929
712962,23.74,-0.0033641747456321
712963,23.860001,0.00504206939939572
712964,23.98,0.00501669101845075
712967,24.16,0.00747822346724601
712968,24.059999,-0.00414770408284193
712969,24.09,0.00124614764300773
712970,24.200001,0.00455585785817386
712971,24.25,0.0020639428985382
712974,24.459999,0.00862247199245881
712975,24.66,0.00814340836024722
712976,24.540001,-0.00487801770363746
712977,24.559999,0.000814582529767687
712978,24.549999,-0.000407249054997342
712981,24.610001,0.00244109152952113
712982,24.57,-0.00162671850376458
712983,24.23,-0.0139346517046534
712984,24.139999,-0.00372136058407057
712985,24.299999,0.00660613494987469
712988,24.120001,-0.00743489587588498
712989,24.110001,-0.000414679648709047
712990,24.18,0.00289911151700193
712991,24.110001,-0.00289911151700199
712992,24.24,0.00537742753146909
712995,24.110001,-0.00537742753146907
712997,23.92,-0.00791180458721348
712998,23.870001,-0.00209244683810297
712999,23.860001,-0.000419023663410546
713002,23.74,-0.00504206939939567
713003,23.360001,-0.0161361884132774
713004,23.09,-0.0116255774018406
713005,23.16,0.00302702933839062
713009,23.23,0.00301789407752336
713010,23.15,-0.00344976625007473
713011,23.18,0.00129505737936269
713012,23.290001,0.00473428892152576
713013,23.26,-0.00128897974261311
713016,23.290001,0.00128897974261303
713017,23.68,0.0166066831826733
713018,23.709999,0.00126604788521138
713019,23.690001,-0.000843797518419375
713020,23.719999,0.001265471588411
713023,23.6,-0.00507181993944341
713024,23.620001,0.000847141074653395
713025,23.73,0.00464621734145434
713026,23.75,0.000842460032977904
713027,23.75,0
713030,23.92,0.00713239860178092
713031,23.870001,-0.00209244683810297
713032,23.82,-0.00209691831717406
713033,23.889999,0.00293435555204496
713034,23.93,0.00167298244108291
713037,23.93,0
713038,23.790001,-0.00586753557094821
713039,23.780001,-0.000420433034554214
713040,23.99,0.00879214353682363
713041,24.18,0.00788876833504348
713044,24.370001,0.00782706348452573
713045,24.18,-0.00782706348452564
713046,24.120001,-0.00248443186829306
713047,24.120001,0
713048,24.02,-0.00415459666651614
713051,23.799999,-0.00920127799121605
713052,23.91,0.00461124280961192
713053,23.940001,0.00125396043068728
713054,24.110001,0.00707599176872392
713058,23.950001,-0.00665836805906779
713059,23.65,-0.0126052506726349
713060,23.58,-0.00296421982871712
713061,23.41,-0.00723561360640534
713062,23.5,0.00383713964729394
713065,23.690001,0.00805263923248365
713066,23.58,-0.00465416527337212
713067,23.48,-0.00424990014932904
713068,23.43,-0.0021317424401915
713069,23.540001,0.00468389179330915
713072,23.549999,0.000424633686567382
713073,23.49,-0.00255097932875952
713074,23.32,-0.00726343718852977
713075,23.17,-0.00645302303800676
713076,23.559999,0.0166919778942784
713079,23.66,0.00423554221167732
713080,23.67,0.000422564975651897
713081,23.809999,0.00589719497371801
713082,23.860001,0.00209784008130704
713083,23.84,-0.000838616383768557
713086,23.75,-0.0037823117164988
713087,23.780001,0.00126240283412924
713088,23.68,-0.0042141232989746
713089,23.6,-0.00338409798424046
713090,23.559999,-0.0016963956930011
713093,23.610001,0.0021200771137916
713094,23.74,0.00549099572916694
713095,23.780001,0.0016835441332575
713096,23.91,0.00545184815545383
713097,23.889999,-0.000836861991034323
713100,23.940001,0.0020908224217216
713101,23.879999,-0.00250949525256694
713102,23.84,-0.0016764044512046
713103,23.860001,0.000838616383768579
713107,23.799999,-0.00251791992029616
713108,23.780001,-0.000840605345841947
713109,23.950001,0.00712343229579736
713110,24.1,0.00624347488603259
713111,24.26,0.00661706301929474
713114,24.370001,0.00452400515526803
713115,24.23,-0.00576137384273782
713116,24.309999,0.00329621236426153
713117,24.309999,0
713118,24.370001,0.00246516147847628
713121,24.299999,-0.00287659947693365
713122,24.33,0.00123384760119274
713123,24.43,0.00410172847421787
713124,24.51,0.0032693122703721
713125,24.59,0.00325865868807986
713128,24.559999,-0.00122079366577258
713129,24.6,0.00162738037598858
713130,24.66,0.00243605479788112
713131,24.75,0.00364299127850101
713132,24.83,0.00322711050537595
713135,24.959999,0.00522190391704828
713136,25.120001,0.00638987797179076
713137,25.059999,-0.00239147184522264
713138,25.049999,-0.000399121952978282
713142,24.969999,-0.00319872336708985
713143,24.959999,-0.000400560806499898
713144,24.860001,-0.00401437712929779
713145,24.809999,-0.00201336891044494
713146,24.98,0.00682874730005087
713149,25.030001,0.00199964069830788
713150,25.16,0.00518028643650019
713151,25.16,0
713152,25.049999,-0.00438164422152646
713153,24.85,-0.00801603506807555
713156,24.950001,0.00401610973504941
713157,25,0.00200196259051352
713158,25.110001,0.00439038812606305
713159,25.24,0.00516382467874856
713160,25.16,-0.00317460584077254
713163,25.200001,0.00158860236767678
713164,25.26,0.00237808272242852
713165,25.370001,0.00434529610547845
713166,25.4,0.00118176099666725
713167,25.450001,0.00196660826477093
713170,25.43,-0.000786202855233587
713171,25.459999,0.00117897441793367
713172,25.440001,-0.00078577607186528
713173,25.52,0.00313968069649252
713174,25.549999,0.0011748190341804
713177,25.52,-0.00117481903418031
713178,25.309999,-0.00826292342963224
713179,25.280001,-0.001185926211339
713180,25.280001,0
713181,25.200001,-0.00316957463570136
713184,24.940001,-0.010371053851796
713185,24.889999,-0.0020069041453985
713186,24.950001,0.00240778607496523
713187,24.98,0.00120164241974448
713188,24.99,0.000400240149429278
713191,24.870001,-0.00481344682246127
713192,24.83,-0.00160969850432452
713193,24.940001,0.00442038082804536
713194,24.969999,0.00120208389550287
713195,25.030001,0.00240008115211602
713199,25.15,0.0047827511500087
713200,25.25,0.00396825917562067
713201,25.24,-0.000396118048356535
713202,25.209999,-0.00118933613998358
713205,25.110001,-0.0039744885387649
713206,24.860001,-0.0100060866864381
713207,24.690001,-0.00686178244851088
713208,24.719999,0.00121424827709991
713209,24.709999,-0.000404612605342498
713212,24.450001,-0.0105777227103967
713213,24.530001,0.00326664221612978
713214,24.58,0.00203620510108324
713215,24.51,-0.0028519065978674
713216,24.57,0.00244498899306644
713219,24.59,0.000813669695013374
713220,24.700001,0.00446342789165943
713221,24.790001,0.00363710226618391
713222,24.809999,0.000806371011436092
713223,24.73,-0.00322967586405589
713226,24.68,-0.00202388249613775
713227,24.540001,-0.00568871900462624
713228,24.48,-0.00244802238843548
713229,24.52,0.00163265342388531
713230,24.5,-0.000815993517329303
713233,24.440001,-0.00245194233075731
713234,24.4,-0.00163804292076787
713235,24.58,0.00734997183873249
713236,24.57,-0.000406917604800976
713237,24.549999,-0.000814373025756553
713241,24.48,-0.00285535586320587
713242,24.059999,-0.0173057886603531
713243,23.91,-0.00625388751353891
713244,24.200001,0.0120558930147206
713247,24.129999,-0.00289683629020255
713248,24.07,-0.00248958639977086
713249,23.799999,-0.0112807131343592
713250,23.870001,0.00293694358370677
713251,24.030001,0.00668060911869689
713254,24.09,0.00249372526375505
713255,24.129999,0.00165902156797144
713256,24.15,0.000828541903830227
713257,24.15,0
713258,24.52,0.015204730969429
713261,24.6,0.0032573318703065
713263,24.67,0.00284148760294829
713264,24.77,0.00404531296000267
713265,24.780001,0.000403673054852387
713268,24.77,-0.000403673054852426
713270,24.65,-0.00485634301256915
713271,24.709999,0.00243107904237316
713272,24.75,0.00161750948362708
713275,24.799999,0.00201812383365581
713276,25.16,0.0144118189838847
713277,25.33,0.0067340321813439
713278,25.280001,-0.00197585517796597
713279,25.27,-0.000395687435514968
713282,25.42,0.00591834436120524
713283,25.360001,-0.00236309676010699
713284,25.52,0.00628928947538806
713286,25.66,0.00547090071090129
713289,25.68,0.000779119634270023
713290,25.74,0.0023337233462201
713291,25.709999,-0.00116621978555461
713292,25.610001,-0.00389704312374563
713293,25.620001,0.000390396241913375
713296,25.76,0.00544956573555922
713297,25.93,0.00657769831442016
713298,25.98,0.0019264116918804
713299,25.959999,-0.000770157927366283
713300,26.040001,0.00307700242773818
713303,26.040001,0
713304,26.07,0.00115137220258485
713305,26.040001,-0.00115137220258488
713306,26.030001,-0.000384098319141347
713307,26.15,0.00459943308724783
713310,26.299999,0.00571971064997251
713311,26.190001,-0.00419120445877228
713312,26.209999,0.000763282479805502
713314,26.25,0.00152500985569517
713317,26.4,0.00569802111463757
713318,26.59,0.00717119510265808
713319,26.57,-0.000752445483206281
713321,26.540001,-0.00112969318868631
713324,26.66,0.00451124816752684
713325,26.48,-0.0067745836817551
713326,26.370001,-0.00416269278173197
713327,26.33,-0.00151806477885749
713328,26.08,-0.0095402364497658
713331,25.860001,-0.00847132504498124
713332,26.02,0.00616806107088823
713333,26.08,0.00230326397409287
713334,26.129999,0.00191530420388069
713335,26.02,-0.00421856817797367
713338,26.01,-0.000384393623798984
713339,26.139999,0.00498559047996774
713340,26.09,-0.00191457079189103
713341,26.120001,0.00114924354443157
713342,26.07,-0.00191611474765836
713345,26.02,-0.0019197548610512
713346,26.049999,0.0011522567273
713347,26.129999,0.00306631145067369
713348,26.200001,0.0026754076726564
713349,26.379999,0.00684666044667285
713352,26.51,0.0049159109192721
713353,26.540001,0.00113104628210165
713354,26.42,-0.00453176748885651
713355,26.15,-0.0102721085832474
713356,26.51,0.0136728297900023
713359,25.690001,-0.0314201702534908
713360,25.620001,-0.00272851454684978
713361,25.639999,0.000780257550314863
713363,25.74,0.00389260911707215
713366,25.65,-0.00350263055120211
713367,25.5,-0.00586511945239802
713368,25.48,-0.000784621460417818
713369,25.57,0.0035259585991327
713370,25.629999,0.00234371205610656
713374,25.75,0.00467112575054339
713375,25.91,0.00619436746427351
713376,25.950001,0.00154265357352386
713377,25.9,-0.00192867944205043
713380,25.93,0.00115763084508097
713381,26,0.00269593847090902
713382,25.780001,-0.00849750172068198
713383,25.790001,0.000387822367171476
713384,25.84,0.00193682024642944
713387,25.83,-0.000387071806652092
713388,25.91,0.00309238746626953
713389,26.120001,0.00807234811905019
713390,26.129999,0.000382698569264165
713391,26.18,0.00191171921942098
713394,26.219999,0.00152667971497382
713395,26.33,0.00418653331149008
713396,26.24,-0.00342400943232972
713397,26.219999,-0.000762523879160453
713398,26.18,-0.00152667971497397
713401,26.02,-0.00613028739739466
713402,26.17,0.00574824345769542
713403,26.1,-0.00267840221340673
713404,25.950001,-0.00576366618110537
713405,25.99,0.00154020050585644
713408,25.610001,-0.0147289093947185
713409,25.290001,-0.0125738390354866
713410,25.25,-0.00158294450182487
713411,25.23,-0.000792393068402455
713415,24.610001,-0.024880857616114
713416,24.709999,0.00405507449421987
713417,24.93,0.00886391800439427
713418,24.879999,-0.00200766985741463
713419,24.82,-0.00241444790159069
713422,24.77,-0.00201653627519297
713423,24.860001,0.00362688280655747
713424,24.959999,0.00401437712929788
713425,24.91,-0.00200517416303453
713426,24.620001,-0.0117101679003983
713429,24.73,0.00445792015963395
713430,24.67,-0.00242915099205948
713431,24.459999,-0.0085488411653144
713432,24.190001,-0.0110997234146196
713433,24.200001,0.000413308523622501
713436,24.34,0.00576841307442728
713437,24.52,0.00736802350862948
713438,24.68,0.00650408796917648
713439,24.620001,-0.00243403766349624
713440,24.73,0.00445792015963395
713443,25,0.010858743334876
713444,25.030001,0.00119932052753868
713445,25,-0.00119932052753879
713446,24.9,-0.00400802139753882
713447,24.9,0
713450,24.91,0.000401525803427171
713451,24.74,-0.00684796230974726
713452,24.709999,-0.00121338743326952
713453,24.85,0.00564977301156537
713454,24.84,-0.000402495477359764
